A,B,C,D,E,F,G
-2.229736502693193,1.9923389907748181,-7.617332032520158,-5.9759563011110375,5.36248494416059,9.106384797597466,-4.540826294007317
9.859522232704933,-6.103410912649437,-10.940384354660692,2.9866014725837133,3.871676816628902,-4.646834444665328,1.7333031685190319
5.108319984714994,5.641037172713783,-7.401811457780418,-0.34042896584663285,-3.3289872656870885,-4.8159116695585915,6.305861615708582
5.551709068323859,4.186011149316925,-3.0454613804327084,1.0808583289226152,-3.9628690846891255,-6.296524735682791,6.995325017116914
4.888105871019415,0.11262098812807264,-6.432873248563713,-7.894049494828906,3.7579381165789596,8.969960888201209,-3.7323323543150044
-0.21840145288683688,-9.585446533148222,-5.321924214886434,-5.757093170697444,12.616530401922546,-0.48144825098167343,4.856440833327717
9.343608765835691,5.125166843568957,-5.944835604584594,-3.419119238438838,-2.9587637254551056,-7.726782674802957,6.7069845403666175
2.76436664366621,1.9786464905440646,-8.809107505954492,-6.873202597984077,6.032783182426469,3.3170855231771874,-7.204606725448556
0.09399771433015525,0.40942402903648123,-7.328989825646579,-6.100247522091847,0.4865294015370796,9.472362266016784,-7.867850599351391
-2.6327265772827064,-1.1360097090494041,-7.723861516211071,-4.912483211625524,2.210192555720624,5.181484246040086,-3.660818322413824
8.681178426054013,5.308914435454952,-9.274999974649477,3.224014925473678,-1.5036857005480222,-4.322061226874709,6.325633122691465
-0.36290660847156064,-9.631927830913684,-10.295826555993393,-4.5315946286034,10.32496037658203,-1.2595519777669097,3.5257281034505406
-0.9224236779581731,-6.548950600610237,-4.898265425823366,-8.445315269182368,10.214271971518535,-3.698578338965456,0.3167352011462714
1.6883085064138292,4.577970877436878,-8.877832885437737,-5.615698399751563,5.397756121925424,8.02113544650567,-4.114954811962205
11.300553928599196,-2.4945294204839983,-9.946521437337687,1.9512021512924338,4.725047541217515,-7.779297335139162,3.685622225736934
6.08692602800826,4.045268005616342,-6.663531683987866,2.68189302030242,-4.195851299971513,-7.852691361310535,6.211791498111936
1.3932010078565327,-10.164019151587786,-8.564451062922243,-6.716850048556695,8.727367355417224,-1.924443526932599,-1.7019642311046184
8.972524113355052,-5.8424051156201795,-8.148672300278356,-0.13535636434145992,6.283598420939759,-2.5591184005624283,5.560572292179524
7.7544917402912565,-2.9388325793814305,-8.372832207429656,3.5783819291191934,2.9180702954022246,-5.16932243261617,0.8373908117474103
11.83562223365964,-5.609291543162043,-8.446205390618042,3.3816917369595094,5.293417070701979,-6.272809614216725,2.063858799883829
3.708240166998719,-9.212743278601128,-8.592391645189675,-5.599463229449613,7.684464248479804,0.9241792694312182,3.659030648381662
7.9227120247021485,4.001265336093613,-8.269490124347534,0.11569104359854354,-6.979694361237637,-8.672192184595794,4.391261811944206
12.477572679634592,-6.86032882457808,-4.812761454788409,1.4632584633022816,6.177856514873451,-3.6860994209816194,2.4948342564598986
-3.419360021632724,-11.400889588676472,-7.498926937578272,-6.350445433428157,7.768333540635743,-0.44488354543188147,2.057386099490414
-0.9580720690125306,1.377405122609796,-12.03655136123045,-8.821323622200413,1.8741877706357895,10.130828935406901,-5.49110870462486
1.7379414455076836,0.13723500954132928,-8.374190338711035,-9.487992961315992,4.9251028389584,6.724927117302348,-6.881586190949081
9.674160442754284,8.214289054553266,-4.436935175153588,-1.894011946403808,-2.730126392016384,-5.766584497633895,6.480362579047869
3.59388329996364,-5.8587670042463635,-7.980588766146797,-5.015780700475636,9.530740024807669,-0.8771094620632756,-0.22169798037913524
10.983809215022307,-5.325099403369015,-7.263118976668681,-1.780684352392515,5.822222728584869,-1.984725954453996,5.039773852293486
8.994765878255889,-1.6078284141429742,-6.975431513804431,4.39002037000887,4.293145298247478,-6.82444033843419,1.7583697281356065
-0.8400864239896091,-1.2327775666778886,-7.5829141624179055,-2.5323763667524757,4.203955946704261,5.300800092880904,-5.204648770383263
10.35283647148097,-3.7137648696714285,-11.14359830227984,3.507552876832499,5.111802906141531,-5.35484246960374,3.146441651728586
7.96052156752025,3.8873113356192146,-5.188485594553477,-1.1507440272048615,-3.506516763333339,-5.508057638087218,6.878939194646983
7.2630498875181395,-4.90236564405488,-10.94513600559436,1.6299047888488394,1.880155055861505,-5.540471312550119,2.7713886056980193
4.184186006964575,-10.781451238823767,-7.881502974846908,-4.61917628082381,11.951776258862642,0.2866742872538107,4.028778660779097
0.7924789103911688,-5.1357983265584775,-10.321564744769805,-6.540238630004135,10.74607640050977,0.7028545526027843,0.7693814716020427
5.44745548831112,4.1980658296471915,-6.883982496988904,2.7858474010826555,-3.2546905168742644,-0.9403175567454127,10.506889148050632
0.5836463485555967,0.2636900084649074,-6.998073197687986,-6.156009029517785,2.6764589030480854,9.240143561585821,-7.0157598047741185
5.823846236711607,3.9164047043870163,-6.265924045496158,-2.470474019363413,-6.158158162477806,-5.563417634617056,8.833003935919756
0.4291883895042507,-6.532374989777191,-11.154122965174501,-4.416273945216003,13.720076506555417,0.4163894054188062,3.5495396010104376
1.3448709935877137,-9.71958171987367,-7.571851082938119,-4.294501781664592,9.189546898473925,1.5930852218789393,0.11099239912872028
9.482242759533019,-3.7813417187900216,-10.29435923633569,0.5144558922704852,2.631796804637271,-5.445197916370692,4.698763919843727
-2.1767617559546086,1.6788273852772573,-10.743554876934121,-7.865764422031042,3.1920774543813217,10.440907721281974,-2.053374540138822
9.274025048367053,4.890969161518106,-5.537793238160612,0.8303299375687985,-1.7329733811859906,-4.736386760358929,6.281641943320913
11.104918182035108,-5.632256910951515,-10.49552044152491,5.745875684575352,6.519746022808958,-4.977865972213429,2.1940715278485383
7.106959147458561,-7.510179621880541,-10.62130614501201,2.6448186369523894,3.6527079524005646,-7.166135078327844,3.1555195876115283
10.02216171374465,-5.288821778179676,-8.376742104127324,3.9238999211635397,5.591065644285798,-5.270009695266534,5.174454501471468
9.111492114091554,-4.759541196473912,-8.121232092198731,5.647195712421203,0.5751337200040343,-6.081044798163878,7.156405247347289
9.775540071327335,0.6257929156217217,-7.084738002322602,0.8242623509548195,-4.279902613321826,-7.156688859485522,3.5776109118832213
1.033830787383095,2.927851937951215,-8.242812536120393,-5.434838649557653,2.8137882123181304,5.348212829223211,-2.523771749789845
9.922550632381522,-5.357613564777408,-10.953641472084456,2.533166874437037,6.199883775936944,-4.715006950686776,1.3554371730877577
-1.4418250798189671,-10.00370017939698,-6.995772847722449,-6.485978272983933,10.149450346134547,0.7434799556911708,0.6039259883450304
-3.0934817664641754,2.511644967336756,-5.980639429016918,-4.4059281300968856,5.130600758761549,3.1180667451485276,-2.3868066936263244
-0.08077351350757506,-10.806204450447575,-7.467316376431066,-3.2459425854162935,7.582736387340715,-0.7363447459059966,3.21943874863632
9.843972868484624,5.214455670317119,-6.464029485491314,3.5139968573376708,-2.271880299091161,-6.69093866729129,5.018622730860358
2.2165112089776366,1.26997149450711,-8.78967114737305,-8.414536522654164,3.297103496683943,9.026361715742992,-1.4147552790282383
9.090168291498838,5.132026417259044,-0.44097123303631314,2.603978307487994,-1.2880771634627175,-6.787585388505761,5.2954118032857505
1.3867915714779737,-9.429989952963378,-5.779158334309393,-9.113275125421499,9.89471285324399,1.1943928003724213,1.388407398559177
7.222429492530501,5.223155370299065,-9.90123916890277,0.3978545484385918,-1.9655434136551344,-7.4614413093513425,4.644914425341879
8.471453969936588,1.4438862357595652,-5.576840018945277,0.905227167401577,-1.1540543811450137,-4.971450965643648,3.6523945784507736
8.344355795593165,1.9871251213057741,-4.905539354275367,0.21051365663490562,-5.836827553804355,-4.579769257405802,5.663393188620935
7.960235807731208,3.514424353669529,-6.609791113728858,2.9176894409938807,-2.3750918205713467,-8.49087569904525,3.3892780267167812
0.44244404718647384,-7.987097384886105,-6.759078107430807,-5.212116050575931,10.528160692794872,1.178745916555703,2.9969603583633035
-2.9826969999643893,2.9678238210738512,-11.368378378457686,-7.614256245304133,5.881788746175609,8.84107650369499,-5.33750930125888
10.249507601738797,-5.4320158223416435,-7.858059481210681,5.106808133007082,5.928906756801508,-3.118933310529851,3.36493839472737
10.019956222423415,-7.758207499466324,-7.717843807027479,4.188898758483958,3.4997384427421836,-3.695299572146582,2.984968152413107
8.54335019389794,-6.187233060246999,-6.695269325653237,4.737916128713895,0.771968966922902,-4.698441543899182,2.5773645135156875
7.459791221920227,2.9892441173833815,-7.992107735156017,-0.4809759535717597,-3.9789266525910456,-5.379105336677595,8.102642040838322
-1.186027733554863,1.577265749742688,-10.990537077833281,-7.337602972186716,3.5097828857595332,5.824973747109712,-3.0272155131996774
-1.7204622421236588,-8.793253235849159,-8.332089454880444,-5.2746649386671125,7.501520994050108,-0.7996144332866244,1.0039706241995798
0.955678502129719,-1.1972628066306412,-9.606196994887556,-7.853521706468229,6.478010242816788,2.567244078804766,-4.894416283501355
7.9409588879111,3.0863187491960895,-5.807905399870927,0.421087315419174,-3.168518147902737,-4.887707028250095,6.177607579568293
0.7233251431582772,-5.234711817077317,-5.302043544360041,-5.769424219889791,10.349299540533911,-2.091485226169834,-0.3932475704596208
2.185421102068764,-0.5326611613017236,-9.431154400398265,-6.965353662652392,4.232570869467808,8.179775391648812,-4.113452902508708
-0.6588075028335281,-7.899169977003606,-9.294810469752203,-5.498592645280571,9.817374287067297,-0.19519107801392888,3.7573556051006993
-1.8040516414824332,1.447935856291448,-13.003391968546717,-8.4836399467055,4.939825123304441,7.644414325561117,-6.506698937458021
-0.5191059407106832,-9.938987938198824,-7.812556260183236,-5.38408406795629,8.624834947599204,-1.1204905849331541,0.7886784425859915
7.92040302886769,-5.438849747857787,-6.8007079257093235,3.2808235762140896,4.305775824049683,-4.2589722849228515,4.800937074950815
10.729163249751968,-7.159843145845857,-8.852596741415114,3.8737317197610057,7.7852801816563755,-5.700276520012798,4.927649089840732
0.9353515328068782,-7.307779742464599,-9.574194235864812,-4.106999656720099,8.420291438235937,3.1092359655230415,0.13444643365556597
9.218777192364467,5.577884486189914,-4.05705356342348,1.1000882399101175,-2.41479710557888,-5.145736658725591,3.943744263650166
8.815166935503045,5.93745954500836,-3.9381541116525804,1.7133076272639767,-2.1404286029952253,-5.810800781491597,5.197451378574267
5.104904779098929,-4.443957988020986,-9.07013935655667,0.20969206817271946,3.3490887584040347,-6.270633245558733,4.460619404223102
-1.0511488820147379,-8.40397353313258,-9.275133900270502,-11.521418774446884,5.427710300946618,3.2423637752555017,-2.913036339979157
5.687416274714522,-9.703778487843717,-6.2094198596032335,-5.5334222244356335,5.598289614219014,3.9482194822037933,3.5995654947005122
11.581322785870064,3.5375074335050423,-7.0490943156257835,4.1755468823298365,-1.4130025157434047,-8.534862322623365,4.216248380891277
-1.0591520273092054,-7.847203067615987,-5.75326633482166,-3.902909735142273,10.503403705686482,0.941618858478479,0.9115463269961493
5.709219876772545,5.3189575401926446,-6.481342216372741,2.2915889892442296,-3.81415858448095,-4.55945096265048,6.231224605185766
2.277825974984731,2.701163913994301,-8.156994116234332,-6.259150306921593,1.79338687618147,8.902941464253924,-4.2632964481624045
7.008891552776456,-9.601138500251771,-9.0375675755611,1.6602101182590157,5.226185054543664,-5.462913280305964,5.109969235295205
-3.065732793158805,-0.1667995443501622,-12.441260192963513,-4.519531801306098,1.473957317034039,7.018315796803892,-0.7824233227610935
7.144728124324703,4.489924488009114,-2.0438389830489347,-0.06134140687081713,-4.509484654917381,-4.4400227164790085,6.809005879048145
3.2249148170156707,4.771819387763156,-9.614550205621935,-8.454188145518026,0.9730646427268992,5.91767785054722,-7.155443000351541
-0.31220878286679166,-8.652198723037808,-5.421409751452625,-2.33926751764787,8.6306035106813,1.563751518025254,0.14223798646934416
7.133932631337998,-3.945832654481655,-8.538303549677066,4.326408828658744,3.456831440133568,-6.17145630475915,5.473987903014827
9.390543634591207,-3.1159620095892517,-7.456727547058449,0.7911148878288974,6.207113313499802,-3.314054654138019,6.297218280866668
1.5671077179992499,1.5600937813404019,-10.177859479482144,-6.472976251246346,-0.10166394193602724,6.174818866579081,-1.9477968575013116
8.73441705752541,4.512401468221752,-5.799094225804989,5.599333903982529,-3.84154854176293,-5.373163932519237,7.494717106647379
1.2819363823423289,-10.42480470073069,-7.375228828319152,-5.610301415826674,11.313916755165682,2.9735132321679605,2.856789596338012
0.31301189700911647,-0.28805203618417985,-8.303225000999756,-4.158648792625948,3.0633907188829825,8.007225214322842,-3.3335803425221417
8.538260097544828,-7.928099492960426,-12.285865751480655,4.544575295261984,6.476959593716207,-2.2118576799976877,2.2348661067290485
9.384357302949061,-3.9248870203605075,-8.528906085115448,-0.8060211812976812,3.9605189606646545,-3.017227348588573,3.95594444682931
9.566674283880607,-6.616611405948769,-11.496044222648026,5.832963018441641,6.828046218369652,-6.794849687608439,4.052082356219599
4.762430826825097,1.8375340809633345,-7.001345450918619,2.2030278792784,-4.585944493141997,-4.535470026652042,7.896957942303089
2.1008909593150484,-0.3558906634515868,-7.0800790665965545,-7.581235388121829,7.597254678316277,5.911674014113243,-7.88074678641836
4.731287676286022,-0.741135175912798,-9.001972479247183,-4.4633435048804415,3.286006730423897,8.626702592001774,-3.0058883410150083
0.6668641719046478,2.2823558318804715,-11.560791005064964,-6.110623438355314,2.3551705561802647,6.641410214032141,-3.686275322712207
0.9619949661627526,2.510937550458906,-10.826391197235097,-3.267184821290754,2.033777145877049,2.695894233300241,-2.8356769293199595
-1.5227325609027051,-0.719603211950909,-10.740260776988947,-10.309998823958164,0.986838335926941,4.9133525375572376,-4.477941910144875
-2.0246818790492056,-8.332077165914544,-6.940428062300763,-10.7324543502341,11.916279162797844,2.9306262285985674,2.2671376184126766
11.771075551160987,-5.621395436437613,-13.61687382929987,0.6382866477961029,6.281126972986399,-4.200175180593182,5.449913516390262
7.200840408104179,-4.16238314658832,-8.836090163698058,-2.9822416002414673,5.037660876240436,-2.9722262010759577,2.9977258167761773
-0.0428501559229289,-6.439632280960216,-5.159320445530501,-4.931892900215215,10.941441692461812,-1.3714485131844607,3.598316123923271
0.5429739550434612,-8.73498831917033,-9.129778016913312,-5.764184049278776,7.910150707150612,-0.5076204336532916,-0.9483314120694946
-0.5328913380821125,-10.955179996666402,-8.71562131154981,-3.3282343952849374,4.67904985271163,-0.8620976434023941,1.495311402818748
9.076709957529651,-5.679849879464551,-11.612849978465551,0.4236893833063977,8.141513572627861,-4.619658286024127,1.9973557051946937
0.8157950546042806,-7.834822964434891,-6.8279428896389565,-7.333359207846358,11.032662194795574,3.883039591149965,2.2787255828257047
8.864669528486154,5.889078318737612,-6.0256168080573085,2.6847777595830427,-4.122308082134766,-5.644222833000171,3.4649409015020143
5.84160559729952,4.90412281544735,-6.636329538398414,2.1560778142088877,-3.812346823391238,-5.1760637589146175,7.961393249681556
10.053276634259278,-2.0481510786774098,-9.710176650265202,2.8103605372751708,5.173435753885396,-6.148547690356372,4.6144274701994386
-0.9212188524838887,6.413357073239131,-9.256448983538156,-9.9232761713879,2.4273806260775306,6.898203915418695,-7.1577284733027176
11.264795089819021,2.6990221591922694,-6.561576387627315,1.6624304062106683,-3.6201889340627567,-5.091935185044754,4.398140711988436
7.636254782132548,-6.065163306714139,-10.612543686905218,3.159268344631382,5.148698912309717,-2.1405466130702058,5.223792594613787
7.54737350507573,6.157193713006384,-3.9003082171247048,3.980873463403667,-7.789717775244668,-4.162719397732038,6.090730556580878
13.366663423078467,2.915102092446583,-6.834325130344556,2.21601539604762,-1.376479008776379,-6.461744444481527,5.220350759550524
3.202480609902565,-10.820300895108407,-8.127761521352049,-6.999180921088414,11.085159280028964,2.4208835883640054,2.6603639225434144
8.591219052566043,5.929518566387243,-6.889273456668611,0.9109695438405275,-1.298242745237949,-7.044028283393232,2.7772781570513976
0.6893773982618479,2.0034722698483094,-8.216442133856694,-6.882868649757044,5.10979112106523,5.988072616110713,-4.597448877660655
2.9300908430719796,-6.911724084681156,-6.199457260516192,-1.631482542576503,11.792716921390777,2.6690474739870456,1.3403360616295426
2.6553592436753775,-9.86401018849156,-3.536586022668983,-5.796805402599013,12.304170087713931,2.7687012151856014,2.339138970217223
6.729085890206353,3.983474854460706,-6.468307071011038,3.6358218049374376,-0.5944188167510656,-3.4481076933771835,3.223616421086901
9.226865857110107,-3.371259836445035,-10.819162965346669,2.29018958286678,4.775113209018946,0.06908668815957153,2.7774470394655064
7.498361829149124,6.43920152861072,-7.204505748381212,-3.0308114641320163,-0.4274291834925963,-7.842820738927955,8.448558421107418
9.373959204406944,-5.69662060769982,-7.444270170988074,1.128522930282981,3.795135142301227,-2.989550701677601,6.46495384924207
11.250895502391735,-4.542862144466474,-9.818528922372405,3.5119652760911855,4.816616164187623,-6.8171579648432825,0.6110173122848188
-0.27231222009572986,5.231818362462998,-8.94022244533554,-7.465923307618843,2.9359279410495693,5.477438593411068,-2.657479584559212
7.7691159289836635,-2.647630895750106,-6.089401763525629,4.054083276609847,1.3310495569249619,-4.877295433966176,3.4578357662687327
2.6590143272117714,4.179381476246407,-12.84067301398957,-10.439407003512382,2.865372086633886,7.470488584700391,-2.8151200752124517
9.492330441594802,-6.518047711636142,-8.439203023154489,1.7711571600340974,4.779508328440291,-4.590405462390905,4.25723813470009
9.133722588935399,-5.018016453886287,-8.0690078607486,5.007736924742815,6.1625392149181835,-3.0604456624833514,3.817412408869751
9.290917925378563,-5.17490553906946,-8.046942708441351,3.9137118709861918,7.069480769973364,-7.136624983730673,1.8753988040177012
9.881581206896279,-4.832457153541452,-7.9430609207372,4.030945773332277,3.4992355835463718,-1.1680457233544108,5.3370904263528445
3.534415336248868,2.2704166050759067,-7.216964345910795,-4.519145977755553,5.102194673935756,7.854406684289163,-7.197023116728792
6.6012663722984914,5.9448592050888935,-5.552848494550943,1.926315333771127,-5.056607985696553,-4.241763490027944,8.030857469954674
10.136043800812956,-1.7146144228808984,-6.9938426834162435,6.294634605653678,6.361398232118564,-5.741703616985907,4.990206109322102
8.596998468176398,5.2291381879984,-6.632496325262797,-2.0843768308403736,-1.3832136473493828,-7.219974839157986,10.519849642721798
1.36366875297336,-9.494751499138232,-10.0378626829656,-5.861068539150512,10.063333672044486,-2.448680060503093,2.711113442983668
1.652725340247172,-8.679752252021027,-5.378423470573433,-5.210153368684523,10.340182318864665,-2.4801584898356848,-1.2503830685235378
5.4135930253096465,3.5012667854052597,-9.44297861184602,-1.239046628948667,-1.7041233691943176,-5.493949610103663,7.245964172453636
9.046601364123172,-6.678932787520333,-9.883674294588598,3.0335547095438926,5.068912891010792,-3.7456224107491907,2.2770970575214227
0.2755772516715785,-2.789843863652547,-12.106213741775186,-8.624858678400084,1.6957763056868957,7.017702884600138,-4.2166663764712435
9.317366983309869,-5.341655036586884,-5.161554150829021,3.4142049841603335,7.684901602526244,-6.162972015204866,1.5303068054421298
10.571963697121188,-6.418073742124184,-5.141631030891938,2.5456447086722442,3.1537984730152218,-7.093904065308713,2.5457602967386865
1.1003955879458733,-6.93021748070192,-8.113387961965609,-5.62401300417525,13.22230055848669,-0.8413379301122135,0.7411130846606018
0.044845012485797864,2.7943467680641536,-10.009072411531704,-6.126763987605848,3.2151966572482245,5.2002255213132065,-3.08705765362284
0.7172044097352963,-7.596496556682624,-9.448147011071656,-7.741810946859784,8.970128588942048,1.8534252052755191,-1.2848900185653407
1.281987607505696,-0.2792865226609387,-7.905677587496333,-7.674143640194211,4.781012472490947,4.380167589493127,-4.06551923475767
1.4559040789326991,-8.390024868008,-6.721534749749683,-7.1198415351289075,13.958292376112489,2.9313209539699274,0.252834455386844
-2.316387671008617,0.12258212732373464,-8.527643666346135,-7.166625557983648,4.7188481318433295,4.359217282239234,-2.3544745260002835
-0.10728758582230746,3.2329134154456796,-10.494012102292391,-6.984968389595635,1.2477955094287623,7.9051013086351105,-4.637375766428267
6.683592669196609,3.5659528946178036,-6.191404284767485,0.9818952760290056,-2.696722319699768,-4.9965941258700655,6.844475560322073
6.960271592642913,3.8470252031021617,-6.142332884086688,2.4588833004494592,-0.07960250811375058,-10.768896113376318,7.132681357973102
7.626614806916549,1.898596840863342,-4.415067381772837,0.18063035470404143,-2.4020437328417064,-6.772908835179491,6.399813225220834
2.7364383681093263,0.40335298278121834,-10.67613343540858,-5.4476166993468915,5.532816095703761,8.643133614415547,-2.940256700321295
0.9072060831827797,1.4878889298205378,-8.065758642884392,-6.112451043108255,3.345722046760041,4.806304011980679,-3.2504126427581994
-1.3024047090313622,-8.305463999319667,-6.639437813953886,-3.438418706672157,11.511941142633805,0.294358636353612,2.433615557189558
-0.3037548349587663,-10.400916303919898,-8.168380351030509,-7.394032834066669,7.769305910453612,3.4718115888381846,2.519585789442117
7.709887752915731,2.646240839797749,-6.161417313866139,1.7229503253965444,-0.8553195789316135,-7.150682636445572,5.366523968637682
6.5162904225934986,-7.000138280913058,-8.567550614463036,3.5980495000839054,7.44992169476796,-5.816395412606216,4.11585207121515
9.777803597257456,-7.251194673064269,-6.47731643700626,4.318275696046987,2.735897074790828,-3.2431003268454894,6.0964140016754005
-0.7751446357590557,-0.008331908641043606,-9.06315117961895,-9.796323218315802,1.3971933671432386,7.034146663077828,-6.058766930674509
9.497209799660949,-4.137623520207004,-7.411177907585893,3.687051133328195,6.208177870649603,-3.080896862899119,1.2700994717398566
-1.9700555247870568,-11.125876487631844,-5.603252844858376,-7.7885115831485825,10.15592381665545,-0.47660199108210044,2.207743984668021
9.820287259500828,3.104101609539187,-6.805774129993098,2.8118446722863144,-0.8428363425652976,-7.91674806159135,8.389082852019198
0.7828919946998109,-10.000097029758876,-9.670758533762598,-3.16742218756452,6.404469044086049,2.157472551866097,2.2322265796425684
3.905685101770068,3.585044780486846,-5.013478234580613,1.945047788256126,-3.1343114057186185,-7.399647746251073,5.236616519871444
10.107844822353195,-6.338091396399135,-8.515409879632,1.6933900425302195,2.8836753275140556,-1.3141522180340939,3.3489237622000068
9.915486559460126,-4.908310274090428,-9.862233232205444,5.764784027869721,5.600692147046647,-3.243249562895742,3.5701098186949514
11.176758662979823,-2.2711476231963346,-9.09157448522383,-0.5040021578250475,4.749659704218063,-8.194153408968665,2.6439146570018304
6.385663034620865,-6.381252166164518,-8.671564867664056,4.109402418153721,4.962609721299782,-3.3235066712534955,5.010469411324489
0.7361645869587577,-10.6754359008208,-5.912495259982867,-10.009218884011421,12.964022764194022,0.8121697434190184,1.855197869387473
-0.2873450437053571,-8.978080682594973,-5.744475643312914,-9.80576963201523,12.360054660125959,1.580714742279116,-0.14474160595808727
0.48192440768992884,-1.977503959447363,-11.795971384245139,-1.8873347076475326,2.602946102937227,3.5910045613719945,-1.430593180353421
10.184475112363202,-4.439432914972738,-7.820588678860936,4.38792493323079,3.353771704546271,-4.8582442029746264,7.468065555796481
4.7107345477289595,-0.016498715766565475,-8.41317694549232,-1.7503046547794852,-1.601004189711269,-8.685578394480043,5.935133129866776
8.631258695812773,-7.7313654861353385,-5.695145830430862,1.7873465196102798,5.665726071952331,-5.264414829148863,1.2741681920306043
1.202428281467673,2.1198315973057946,-9.03183223743168,-8.108919748898508,6.48112236840247,7.8773120303771975,-4.82949793248655
-1.840177180805846,-8.128125358566233,-7.988636805204317,-7.593956437986983,10.79110580806559,5.353424908626588,-1.6675771825149206
0.07723726886080584,0.5773804862852808,-10.724673540244618,-7.578791912612251,2.271998940152804,7.041967285466802,-3.350954784813841
1.328308279998334,1.3455601713817953,-9.562094659573415,-7.541274840501057,3.9058823487545244,4.580522084032792,-1.904923722874272
9.428722327503056,4.8909224313180655,-4.149670522224192,4.825142133132843,-2.4348221633662908,-6.22790586633075,8.200237012300835
-1.0637576955816048,3.1986472751019512,-8.202412097408953,-7.987189791550144,2.349349982630839,8.894509275636512,-1.9144119875843808
11.843381248697264,-7.7747706775067495,-7.185954190493051,0.6461625199149275,4.840684452334245,-4.094875302870563,2.911640932198129
10.22277421926491,-3.271502379260536,-10.360146530424572,3.0880210612455747,5.706491165737832,-4.338819530907143,0.9840516750866359
9.902093236658105,-2.098222530972232,-9.355396538490016,1.043746732751087,2.203533893386935,-2.607757272322209,3.0194255393414733
-2.043123063610391,-7.140728060995039,-5.863274543355622,-4.589782303625797,8.918561325651783,-0.5361783269951179,-0.5848293931695205
0.8424513023988415,1.3270622964655021,-9.41710415443597,-4.950992804848102,5.008310486441575,5.479691740393694,-2.471323582959659
11.4005638504553,-7.975381812388809,-9.377527317670083,0.8152343271510156,7.17249261351124,-3.1539753850603787,1.283059762737413
7.824893792937804,5.857763545749069,-10.438885447748902,1.0625629344041292,-4.319890892350665,-5.241294309734597,6.643623458078923
12.241522290508033,-6.595195101452432,-9.392112436079712,2.3932844244921085,3.5983856901576554,-6.766601496743023,6.457023017359466
6.191832198036845,7.488496068266157,-7.222197111344515,0.8632217930622825,-1.4863703260708052,-10.044267072081428,8.82880087695385
4.289508242847891,4.260683305611382,-6.886148492175861,5.16111212442538,-4.704886667866986,-6.749413960283116,7.985152030587262
0.8288151125151744,3.4024868863704993,-9.583006533032504,-4.935046891505801,0.8442902055458226,5.069356172197192,-4.23099581235663
1.564547778779533,-7.963884030719363,-7.807729526951755,-8.694843755071274,10.430298057618431,-0.4180281565072931,0.1479456133962853
-1.9776105484310054,-1.098163645416852,-9.885451849885253,-4.736149816201507,2.9849147122869804,3.4798447146074576,-0.05037584968174613
0.4761646927408817,2.226421900989879,-11.679220597226317,-5.142127259565022,3.056319500311593,4.833496652898197,-4.512152305679685
10.983774728936027,-4.495558150309011,-11.942647870377796,1.475423785084586,2.833402104934726,-5.5964449350869225,4.611915152780944
0.1856290685675911,3.6449247800040876,-7.211282435185611,-7.231345726897384,5.650982125087263,7.344535267178026,-5.588718851392182
3.2484450207997964,-8.97462351958552,-8.514055247033857,-8.106209645953115,12.725494623562563,3.736861489244697,1.9258745178425718
-1.173029310177447,-9.774629946662323,-6.54092995592736,-4.162983203230384,10.625239133469425,-1.0270281859394113,2.323880155625454
8.062694493616153,2.767982582340843,-6.7717583829550865,0.320624082956655,-1.6156904476010367,-6.947418413947097,7.394395973145583
8.697194538726022,-3.215576090165797,-5.969215584898205,3.980121638421829,5.23406400117493,-6.146565327395694,7.053871301104392
7.886805572097784,2.127809374595668,-5.321213120195955,0.9651573004813992,-4.565771485306887,-7.613801919289054,6.752113590555803
2.970007106414046,-10.785076312670336,-8.846316208516235,-5.5438810226472315,7.974014151564633,-0.10129004730632218,2.2541861012301365
4.035073207308741,5.907239881928053,-5.989942772520325,1.7200945493613897,-1.5112930361210117,-6.102005546676951,7.083787489346777
8.261149700614475,-3.6539597465865157,-7.363436331912439,3.8198153550465213,5.253261839190308,-3.979265484099055,3.406889035420905
-1.2087534906086346,-8.664608499992495,-10.983094269741574,-4.7349290638976775,11.848791175984442,-2.706312363433992,-0.23062425271546005
1.500901387223784,1.2787452837615465,-10.12272389202372,-5.781907897399196,2.7892377242916826,6.8280310674599,-3.896959517868095
0.8894387865439898,4.239594339205074,-12.210258850218906,-8.327957845135744,5.292363737409062,9.991433304389059,-2.6284521420352793
0.7738214503644993,1.4092376644607225,-6.155272120652693,-7.658452633194708,7.030428624134325,4.920688404919801,-5.1930422448219
8.38166185994897,4.542096921426251,-8.248491295092723,3.390637132291812,-2.791399730758203,-6.531962060110283,4.06432448148399
3.4843297324803952,-7.097667242391773,-8.700736129918766,-6.217155762651606,8.135825582156496,2.95329646833893,0.5432076107617205
2.187217974476648,-10.233237245074474,-5.997211668307876,-7.535972031110672,12.207730866332879,-1.2396946588950093,5.195365582725037
-2.5521271494081397,-2.8755014322331727,-6.34888476021411,-4.674069916620689,4.256824470511029,7.267424394641032,-2.808303635449463
12.01555225701445,-4.0003460250676675,-5.591516485752697,-0.4695783837698859,5.049338044591471,-4.093735159192527,2.120494156534008
0.9846438395935108,0.5980757721543433,-13.01287073261375,-5.129996689387361,3.351502806481451,6.5742395327680345,-2.4926411294402957
8.787866071012576,5.519716482187572,-5.041294707996164,1.3101818807889656,-1.3380339122290617,-7.660625026705115,4.5998728688334385
